#{"t_start": 1780233715.8452306, "env_id": "Swimmer-v4"}
r,l,t
323.967526,1000,280.655683
318.851616,1000,282.474736
321.99106,1000,285.350322
325.652833,1000,292.288113
326.776342,1000,294.857456
325.739709,1000,297.601027
321.955447,1000,300.092426
326.689565,1000,302.681826
325.791682,1000,305.584059
324.511599,1000,312.44538
325.706396,1000,315.085087
330.254037,1000,317.745196
325.526502,1000,320.303352
332.718192,1000,322.884674
334.133956,1000,325.53642
333.114692,1000,328.06479
329.826159,1000,334.558862
332.724393,1000,337.049399
332.60014,1000,339.506765
332.739736,1000,342.024273
334.788788,1000,344.528288
336.474021,1000,347.016723
326.900211,1000,353.704769
335.678638,1000,356.236906
333.39972,1000,358.762346
335.174536,1000,361.163929
341.066183,1000,363.613186
337.245401,1000,366.266458
339.519058,1000,372.212003
342.051909,1000,374.689144
342.690068,1000,377.147458
346.632473,1000,379.549637
342.800259,1000,382.303175
341.19932,1000,384.741374
341.411864,1000,391.152549
343.742168,1000,393.984345
345.423465,1000,396.862144
346.947413,1000,399.585521
345.034,1000,402.443442
339.792561,1000,405.537439
341.71315,1000,408.508493
342.829075,1000,415.921268
343.926279,1000,419.037453
345.109612,1000,421.076718
337.557436,1000,423.973824
338.701383,1000,426.848838
341.523639,1000,429.664108
344.415163,1000,436.935717
346.207837,1000,439.923041
341.888545,1000,442.818141
339.495182,1000,445.763323
340.049107,1000,448.434488
342.858467,1000,451.374788
342.521125,1000,458.349039
344.254048,1000,461.052927
342.028318,1000,463.809226
338.712097,1000,466.669457
343.622192,1000,469.38077
342.167599,1000,471.848369
345.052098,1000,478.398023
341.698089,1000,481.076191
342.950275,1000,483.723199
346.502259,1000,486.612114
340.769632,1000,489.177585
340.428388,1000,491.718256
344.528955,1000,494.318432
342.840188,1000,501.077471
340.377154,1000,503.657835
342.109353,1000,506.222264
344.001248,1000,508.949346
349.156801,1000,511.965056
347.557955,1000,514.718205
346.147344,1000,521.575024
346.29265,1000,524.201123
343.479695,1000,526.788899
340.681438,1000,529.396802
344.245138,1000,531.873149
345.434672,1000,534.493403
348.511359,1000,541.049572
341.899682,1000,544.067307
346.59511,1000,546.916623
347.443614,1000,549.325685
342.604035,1000,551.831955
343.960385,1000,554.312902
344.096818,1000,560.90006
343.859103,1000,563.420207
347.24647,1000,565.100412
346.714764,1000,567.611462
349.133909,1000,570.048466
345.908077,1000,572.535111
347.086006,1000,575.13241
349.070952,1000,582.175193
349.121005,1000,584.707559
351.758508,1000,587.290497
345.77731,1000,589.860301
352.496029,1000,592.231859
348.295788,1000,594.664234
349.860851,1000,601.094646
349.751922,1000,603.882778
347.928202,1000,606.915107
350.397969,1000,609.948343
352.727089,1000,612.678292
347.934125,1000,615.189196
350.046987,1000,621.492191
350.262175,1000,624.131294
352.936034,1000,626.703798
351.713083,1000,629.26027
352.845745,1000,631.785461
355.090716,1000,634.45586
351.532898,1000,642.195076
349.325482,1000,644.957031
352.013968,1000,647.79436
352.943884,1000,650.662899
351.238116,1000,653.511896
351.779467,1000,656.24583
356.175717,1000,658.881705
352.656096,1000,665.661929
352.765871,1000,668.353116
350.978374,1000,670.633618
352.537039,1000,673.029779
347.12082,1000,676.059745
354.499075,1000,678.690433
351.418423,1000,685.541961
352.468618,1000,688.216571
349.956112,1000,690.77219
357.199567,1000,693.32084
354.490902,1000,695.975733
354.429521,1000,698.435194
346.842827,1000,704.813158
353.621226,1000,707.013875
353.391045,1000,709.466662
349.825515,1000,711.886343
348.399611,1000,714.383823
349.381613,1000,716.834096
353.256166,1000,723.366807
351.237608,1000,726.079378
354.416059,1000,728.469015
351.945426,1000,730.770574
350.871794,1000,733.264786
349.290797,1000,735.710808
352.97887,1000,738.143914
350.062066,1000,745.002546
351.343599,1000,747.453731
348.459431,1000,749.837283
349.710011,1000,752.299965
350.135013,1000,755.069915
351.435115,1000,757.764758
351.368456,1000,764.937044
353.374688,1000,767.973098
352.855926,1000,770.867039
357.130515,1000,774.304183
352.036915,1000,777.223576
350.899699,1000,780.050907
353.039387,1000,787.126637
353.257823,1000,789.955957
353.272672,1000,792.718643
352.403884,1000,795.460824
352.472066,1000,797.976873
354.464358,1000,800.803605
353.957448,1000,809.121803
355.51397,1000,811.989156
352.974243,1000,814.441378
353.320335,1000,816.873173
354.249464,1000,819.26908
355.513814,1000,821.675861
352.091502,1000,824.089765
