#{"t_start": 1780245470.2937655, "env_id": "Ant-v4"}
r,l,t
-30.697346,38,249.102025
-103.443829,65,249.208132
-132.854058,203,250.89652
-19.843007,42,250.981474
-55.564793,37,251.05487
-23.222678,29,251.100915
-15.370904,36,251.309885
-52.599092,126,251.606867
-92.366105,86,251.772295
-76.913884,78,251.949957
-16.862401,11,251.983145
-118.037067,147,252.224665
-13.204921,49,252.300959
1.029681,21,252.334385
-12.372422,49,252.412145
-22.843291,31,252.460988
-11.878472,24,252.497656
-35.387528,47,252.568178
-61.573579,59,252.657623
-49.731254,68,252.762522
-29.952086,51,252.839201
1.479109,7,252.84976
-5.065488,15,252.872249
-17.63968,46,252.943138
-15.158673,13,252.964997
-8.243612,42,253.032736
-28.872489,107,253.195113
-20.18974,42,253.260608
-14.069145,13,253.281242
-10.305295,15,253.304228
-26.095089,25,253.342013
-24.080884,23,253.376469
-9.630757,18,253.403221
-46.437733,63,253.502935
-9.890573,11,253.519572
-26.203128,59,253.608922
-33.635927,81,253.734598
-32.929167,75,253.857012
-7.016872,11,253.874384
-37.360534,24,253.912123
26.04733,27,253.954622
-18.373372,37,254.010557
-3.447203,15,254.03335
-9.834376,13,254.053147
-9.297766,27,254.094168
-37.35113,35,254.152315
-15.908422,30,254.199344
-49.768225,48,254.271979
9.401513,52,255.669537
-21.518789,15,255.693699
-15.132419,15,255.717706
-6.80549,28,255.762035
-4.615515,15,255.786193
-34.533834,63,255.889283
-11.470167,38,255.949602
-7.770235,11,255.966933
-3.154915,21,256.000556
-74.870047,208,256.348651
-713.029933,1000,257.956279
-55.48121,39,258.021095
-30.097693,64,258.125259
-18.835422,70,258.245591
-32.72883,101,258.414575
-23.263002,24,258.454241
-9.890844,19,258.485822
-36.815391,35,258.542804
-775.45587,1000,261.528685
-10.618017,29,261.577609
-18.303992,45,262.180629
-31.149263,36,262.238137
-35.93187,37,262.296351
-97.999793,74,262.417654
1.298046,20,262.449824
-46.293491,86,262.594848
-46.068112,32,262.647663
-8.748559,13,262.66855
-10.439864,20,262.703392
-28.461147,78,262.837044
-47.927342,35,262.897039
-7.569034,20,262.933163
-20.611196,72,263.054404
-0.881235,7,263.066244
-5.611661,41,263.133687
-22.3858,86,263.291051
-3.615638,15,263.316626
-33.967801,20,263.355539
-20.985002,23,263.394109
1.31705,11,263.412582
-2.721643,13,263.434083
-7.549691,47,263.511699
3.734738,19,263.550098
-13.983689,22,263.587322
-7.019792,12,263.606742
-59.329038,38,263.669433
-3.542711,13,263.691736
-15.988869,24,263.740323
-11.010213,14,263.769507
-229.591253,301,264.276537
-2.468349,16,264.302634
-40.337212,43,265.7312
8.463608,24,265.769704
-21.634432,38,265.829841
-718.069307,1000,267.442098
6.686929,19,267.473342
-32.416838,98,267.634601
33.936957,77,267.762021
2.588986,24,267.801203
8.43973,23,267.83959
-54.351092,52,267.926065
-18.624142,23,267.963474
20.552046,47,268.040367
-110.873534,83,268.179038
-9.692389,13,268.201065
-23.228904,19,268.233199
-9.385831,23,268.281396
-5.397944,31,268.333764
1.545722,22,268.37009
-27.17464,98,270.657724
22.6241,23,270.696627
-33.808432,28,270.744378
-7.081256,25,270.787029
-22.56123,35,270.845399
-69.82536,52,270.933393
-14.062261,25,270.975631
-11.718811,12,270.996374
-38.094654,36,271.058874
-25.212354,23,271.098925
-15.890835,67,272.555923
-16.513913,22,272.590749
-38.962054,111,272.771743
-13.01167,55,272.859312
-8.179749,14,272.881346
-4.949612,31,272.930228
-1.092934,49,273.008949
-6.303374,12,273.027951
-13.605864,18,273.056373
-34.441632,33,273.10803
11.735507,16,273.135117
-44.831105,60,273.236306
-1.386495,17,273.263094
-5.90996,15,273.289632
3.929884,80,273.415598
-12.081325,46,273.490683
-19.473061,56,273.581633
-26.48846,21,273.614787
-17.372326,35,273.668829
-1.980933,13,273.689838
-19.270859,17,273.716794
-21.810937,33,273.770239
-3.26607,25,273.81116
-15.203943,46,273.89089
-714.298995,1000,275.605767
-74.678958,48,275.68588
-780.203686,1000,278.902912
-47.168139,55,278.994916
-29.131381,14,279.017852
-23.409512,36,279.076903
-51.355947,37,279.137569
-11.341244,57,279.228634
-6.055391,15,279.254921
-34.721829,36,279.319183
-46.633892,45,279.402102
-73.333217,50,279.485643
10.082291,23,279.52286
-11.33112,41,279.591058
-20.404456,12,279.610216
-12.601647,22,279.645236
-1.912324,12,279.664675
-729.578189,1000,283.128743
-13.82324,11,283.14753
-3.960638,18,283.177142
-15.635241,19,283.212807
-5.146457,14,283.237854
3.880468,55,283.336572
-178.994672,285,283.821962
-13.970429,121,284.027287
-1.689204,31,284.081547
-14.467165,29,284.128139
-58.242864,154,284.385321
-9.100234,25,284.425784
-771.672675,1000,286.180459
-10.800914,16,286.220104
-26.289736,47,287.905113
0.863286,30,287.954393
-19.395811,20,287.986755
-7.307795,68,288.098685
-3.798278,22,288.133948
-9.702864,22,288.169743
-5.916261,29,288.236593
-3.63997,23,288.27354
-40.177593,99,288.439546
-36.567412,36,288.49956
-10.724111,28,288.544984
-5.06732,12,288.564863
-13.296,12,288.584559
-33.053473,42,288.657365
-17.717468,13,288.678699
-22.39055,31,288.737432
19.204343,48,288.81578
-17.259286,37,288.876652
-94.497664,95,289.036171
-22.613648,82,289.170043
-10.142034,11,289.19749
-138.929982,158,289.466893
-15.245183,17,289.495407
-55.234685,54,289.605092
-50.623397,63,289.729179
-7.61152,13,289.751694
-15.078909,54,289.842657
-21.089413,33,289.895678
-8.238894,64,290.008628
-11.515788,53,290.109097
0.545903,18,290.140274
-25.029035,22,290.177396
-1.278425,32,290.232432
-62.389907,85,290.377847
6.086701,27,290.423438
-112.431293,174,290.737271
-25.968159,31,290.789902
-76.949223,83,290.940143
-31.030367,87,291.09158
-4.529125,18,291.122952
-8.043791,8,291.146003
-17.540468,24,291.192802
-1.515859,35,291.262579
-6.230728,22,291.300182
-25.098065,23,291.339124
-5.005808,15,291.365789
-55.142546,55,292.85233
-42.932212,75,292.975217
-12.770205,18,293.003729
-182.70709,143,293.228568
-3.950934,31,293.27688
-25.596089,32,293.328165
-13.494704,31,293.38165
-8.219733,22,293.417
-6.013177,22,293.451864
-6.247755,9,293.467386
16.276764,52,293.553416
-6.418385,11,293.571325
-19.43612,48,293.649011
-3.39676,40,293.715212
-51.97131,114,293.90266
-4.477421,10,293.919119
1.141647,37,293.987122
-7.606272,15,294.010905
-10.091624,20,294.042382
12.454337,16,294.06928
-37.260092,27,294.114646
-4.253868,44,294.185773
-32.140977,55,294.27663
3.546595,45,294.350233
-13.484945,17,294.378769
0.545889,25,294.934573
-5.080625,14,294.958211
-17.354057,16,294.985009
-46.00151,76,295.108004
-8.549899,15,295.132086
-13.026175,14,295.155146
-11.134088,64,295.260858
3.002335,10,295.277684
-17.916298,28,295.324843
-34.210241,46,295.40171
-3.113758,23,295.440117
10.175073,26,295.483203
0.927411,25,295.524897
-132.584458,174,295.828676
-27.313363,43,295.900896
-87.930233,99,296.067599
-13.345534,18,296.096662
-7.808328,9,296.111284
8.040885,68,296.231586
-6.125557,26,296.279906
-20.604141,33,296.340213
-5.708828,22,296.377762
-14.337773,17,296.406913
-15.951746,23,296.449262
2.034489,13,296.471042
-7.084648,14,296.49439
7.369989,39,296.559464
-16.268165,35,296.620664
0.991895,14,296.644235
-28.652106,39,296.711512
-117.8092,71,298.15308
-8.481563,33,298.206419
-47.193017,72,298.320189
-4.529589,12,298.339162
-4.754577,33,298.392859
-14.700628,24,298.432678
-93.219631,109,298.605236
-744.528031,1000,300.293001
-14.526762,42,300.3631
-138.275801,223,300.752698
2.962861,33,300.807704
-5.718871,23,300.850799
14.838315,26,300.902541
-52.193431,43,300.972973
17.87533,23,301.025299
7.623853,27,301.081485
-10.185017,20,301.114866
-677.725193,1000,304.757162
-4.800869,17,304.785408
2.186662,35,304.841566
17.57736,42,304.921285
-33.377693,42,304.988192
2.468095,12,305.008169
-14.039464,49,305.095468
9.704704,24,305.1348
-28.811401,47,305.21294
-28.944348,25,305.254822
-8.733556,15,305.280386
-13.703906,42,305.351639
-10.785729,13,305.373812
5.054114,29,305.421077
-11.013116,37,305.481353
5.987641,27,305.528149
2.871461,24,305.567631
3.941916,31,305.636329
-3.735339,18,305.665436
-56.443595,57,305.762526
-1.24697,15,305.788182
-40.515516,57,305.88776
-9.825126,31,305.940839
6.20643,24,305.979891
-15.10659,12,305.999285
-0.695175,16,306.025276
-33.757609,81,306.156701
-11.050792,12,306.176675
-210.839117,311,306.700466
3.642238,23,306.739299
-6.44655,12,306.75869
-10.565085,23,306.796481
-28.143697,34,306.853053
-22.027707,48,306.934057
-12.948228,26,308.332237
-10.935308,12,308.358561
-21.875377,83,308.497298
-8.810699,13,308.518051
2.11813,20,308.550669
-66.104029,102,308.718004
-4.625974,23,308.754453
-21.986797,19,308.784805
-38.045062,46,308.85842
1.559627,14,308.880954
-7.728935,14,308.902809
-7.564345,21,308.940243
-10.182059,19,308.97085
-667.166825,1000,310.62321
-9.314406,54,310.720821
-6.250664,15,310.744932
-16.765728,37,310.898591
0.306714,10,310.914881
-575.554466,1000,314.226262
-6.0913,14,314.248955
-37.287809,49,314.322826
-26.172388,18,314.349895
-73.191097,64,314.463326
3.086253,10,314.47885
-8.115832,13,314.499645
-9.069474,28,314.553304
-15.087233,46,314.622482
-44.01936,26,314.661672
-9.749767,33,314.713698
-25.283622,79,314.837112
-44.526083,40,314.898063
-44.644803,39,314.958624
-4.84266,16,314.986755
3.070522,18,315.017259
-8.167545,12,315.040447
-13.605983,31,315.090399
-25.363729,30,315.147084
-6.958391,28,315.196658
2.868999,35,315.250466
2.400838,47,315.323293
-22.510272,16,315.347608
-44.696075,39,315.413798
-7.028393,13,315.432942
-27.812827,30,315.478202
-40.841915,20,315.50839
-71.186592,102,315.665303
3.575797,109,315.832033
-37.242961,77,315.948093
-44.754141,63,316.043322
-8.645427,43,316.108494
32.575249,36,316.166525
-13.823884,36,316.22953
-12.570339,32,316.277668
-10.128664,38,316.335128
6.997566,22,316.368421
-15.109052,23,316.403102
-19.498716,37,316.46025
-37.059407,51,316.538274
-4.324481,12,316.557176
-2.14264,14,316.57985
7.79603,23,316.615675
-22.344191,21,316.648391
-0.502169,25,316.687385
-78.840296,82,318.206489
-15.115864,39,318.273762
-20.950724,16,318.298457
-26.622935,41,318.3682
-10.380021,28,318.413131
-7.909195,24,318.450124
6.406861,13,318.470391
-4.98003,13,318.490633
-40.273141,46,318.564392
-7.113738,110,318.751775
-583.08985,1000,320.391392
-7.35211,37,320.45099
-18.685478,43,320.518945
-8.051555,12,320.538378
-12.098944,16,320.564837
-109.527489,193,320.879448
-60.665014,62,320.986482
-32.89977,25,321.027998
-14.432061,33,321.083169
-1.402295,16,321.115743
-11.716488,31,321.167012
-16.495525,37,321.227716
-7.171595,70,321.343837
-132.386917,222,323.353517
-4.255274,21,323.389956
-35.658339,81,323.523716
-24.867031,20,323.55899
9.02138,18,323.587536
0.290299,71,323.711586
-9.646349,38,323.773398
-23.074918,26,323.815466
-0.599234,14,323.838154
-8.178519,26,323.881602
-3.852376,11,323.89934
-3.50834,13,323.920796
-11.110332,23,323.970648
-8.140118,46,324.047774
-8.646173,18,324.079309
-23.907482,34,324.134264
-24.110027,22,324.169208
-0.117985,49,324.251779
-20.72403,27,324.299213
-6.068816,18,324.328002
-5.607251,15,324.351979
-18.620452,14,324.374449
-15.340957,17,324.402392
-2.150539,30,324.456093
-16.973608,26,324.497439
-9.440591,31,324.5485
3.654923,16,324.575556
-1.754312,16,324.603856
-20.20118,29,324.651
-20.440736,56,324.742579
4.813063,35,324.800771
-14.626261,56,324.893249
-8.245328,14,324.916065
-9.223561,35,324.980272
-20.178015,25,325.022078
-2.073728,17,325.053148
3.661607,43,325.128375
19.746245,21,325.162585
-638.438251,1000,329.039501
-10.309132,37,329.101486
-10.801043,18,329.130656
-642.326158,1000,330.848408
-12.332352,38,330.918626
-36.814227,80,331.062795
-41.328994,81,331.203537
-13.209841,26,331.246118
-16.444807,27,331.292252
-16.921563,20,331.326178
-1.5432,12,331.346554
-13.174741,17,331.375104
-4.630249,10,331.391999
-13.746085,128,331.622415
-3.255719,44,331.695287
-2.688586,17,331.725832
-36.480512,37,331.797003
4.246045,26,331.843748
-8.709497,26,331.887886
4.516314,44,331.979774
14.795141,20,332.014268
-3.783527,13,332.036235
15.964023,21,332.071022
-16.441537,42,332.158291
-18.902694,61,332.267511
-4.088883,17,332.296241
-25.813136,48,333.811606
-4.484736,12,333.834762
3.120027,25,333.87876
-24.110261,23,334.043307
1.712388,30,334.095073
24.045667,84,334.257459
-30.151799,37,334.317797
1.97706,44,334.393966
-35.877349,30,334.442374
-35.804336,83,334.582668
-0.457754,17,334.610418
-8.964198,22,334.646178
-3.09589,36,334.704042
15.043125,30,334.753989
-36.812224,38,334.816883
4.160076,17,334.8477
3.776245,14,334.869994
-13.332697,15,334.894104
-4.912946,13,334.915231
-1.729885,11,334.932886
-3.764672,38,334.992854
-90.896261,58,335.083622
-5.973744,16,335.109358
-29.666538,38,335.172181
-9.985111,30,335.221852
2.88397,18,335.251891
-7.736792,34,335.306172
7.704509,41,335.37328
-5.392602,23,335.410756
-24.041885,26,335.464949
-136.175942,123,335.668982
-4.345022,11,335.694695
-3.719909,15,335.721298
-11.579678,52,335.80596
-8.271261,20,335.842577
-17.980802,32,335.898833
2.950302,13,335.924135
-11.179614,36,335.983259
-11.386105,35,336.041188
-29.53704,44,336.113036
-13.221699,11,336.130822
8.061361,20,336.164921
-41.489643,57,336.261133
12.931388,28,336.309468
-15.084226,22,336.345117
7.449239,47,336.421047
-32.997184,97,336.594237
-14.446412,14,336.617725
-46.607598,77,336.758154
-43.890007,73,336.879379
37.076961,40,336.947458
5.848859,21,336.982921
-27.925917,38,337.062093
-4.585688,10,337.084993
-13.090954,20,337.118878
5.051293,81,337.24947
-9.156347,11,337.267833
9.567642,19,337.298736
-11.660015,14,337.321878
5.109368,16,337.347273
-28.114544,34,337.402876
-9.50247,33,338.827273
-10.389101,13,338.847835
-42.859197,23,338.884142
-23.035418,25,338.92408
-25.7432,19,338.954502
-4.39736,17,338.982119
-10.904584,39,339.049342
-7.263205,22,339.084934
-40.621942,66,339.210721
-8.701535,59,339.309925
-11.744501,13,339.330736
-15.507864,14,339.353032
-14.326306,27,339.395591
-22.316818,26,339.438638
2.801065,24,339.476751
-44.866024,37,339.53584
-612.887224,1000,341.204224
-13.413755,28,341.249969
9.855338,26,341.291806
-30.626761,39,341.353819
2.63016,26,341.404536
-16.369006,22,341.440919
3.655348,19,341.472821
-4.457908,57,341.565822
-21.443883,28,341.610879
-73.233227,104,341.791651
-17.603492,19,341.822393
-2.70284,9,341.838553
-4.837867,21,341.872823
0.685121,15,341.897844
0.086798,12,341.917376
-11.773982,82,342.063183
3.125725,29,342.11111
-11.819046,15,342.136414
-6.905973,11,342.155302
-58.258559,55,343.715979
-8.698405,11,343.734506
-8.508376,21,343.768883
-0.029695,28,343.814528
-41.029387,38,343.875872
-12.782197,20,343.907644
-512.638966,1000,345.598689
-42.801561,54,345.688474
3.221951,10,345.704684
-22.266338,15,345.728826
-22.34517,45,345.802684
-595.29756,1000,348.971215
25.106298,41,349.035848
11.777462,45,349.109458
11.612437,21,349.142648
-21.5926,49,349.223091
-0.011724,39,349.286084
-5.712947,12,349.305179
-60.97287,121,349.499059
-6.077611,11,349.516826
-38.308571,42,349.585643
-7.655385,24,349.626173
-8.544711,16,349.652411
-13.601441,37,349.711221
-15.413299,27,349.756243
1.897281,9,349.77427
-3.095198,20,349.8167
-7.771794,13,349.838419
7.192299,28,349.884884
-1.492582,13,349.909473
5.339221,11,349.927628
-22.643273,18,349.957463
-499.348403,1000,351.633426
16.736531,23,351.671254
2.735159,85,351.81369
7.757335,56,351.90861
18.960754,15,351.933958
3.768659,20,351.967369
-16.999644,24,352.0068
-5.666556,52,353.429076
0.770049,13,353.449422
1.40104,12,353.468431
-1.624266,13,353.488716
8.013696,50,353.566907
-35.800704,40,353.629346
-1.314316,18,353.657524
-6.262582,21,353.690044
-5.142205,36,353.748775
19.589066,29,353.794849
-6.768001,13,353.81523
-2.796895,50,353.894774
-5.449351,18,353.922655
-13.687233,45,353.992986
-2.559688,9,354.00714
0.088348,14,354.029276
-5.694704,47,354.102632
-15.285662,37,354.160208
5.773523,16,354.185169
0.603807,17,354.213459
8.565426,22,354.247959
-17.957389,20,354.279287
-0.111126,78,354.403834
-10.981225,17,354.431386
-2.642834,21,354.464022
-605.308172,1000,356.252691
-0.85308,14,356.27691
-17.029205,22,356.312277
-22.699095,52,356.397862
-76.177994,63,356.516133
0.264617,42,356.588321
-15.19097,50,356.679183
-10.747008,18,356.709949
0.66616,34,356.78599
-8.143065,37,356.859071
-18.850575,13,356.883225
7.803139,32,358.875435
-17.578492,20,358.908736
-5.046845,39,358.975097
-3.639438,16,359.00084
4.352397,29,359.047679
-50.460874,32,359.098675
-32.964702,33,359.151428
-3.993687,18,359.180842
-0.348834,26,359.223094
7.005186,13,359.244457
-7.903932,48,359.322857
-620.90699,1000,361.536912
13.409167,40,361.601973
-1.028425,33,361.656422
-35.349863,44,361.728231
-9.371692,14,361.753882
-2.859293,70,361.89149
10.238754,28,361.939227
-13.926162,31,362.004893
-16.554708,17,362.032363
-42.023398,67,362.144349
9.558783,25,362.18428
34.149003,32,362.237266
-40.118713,46,362.316998
-22.474202,111,362.526509
-3.721304,14,362.549066
-13.191037,27,362.591799
-43.97799,37,362.65722
-13.251359,42,362.728939
-27.717864,79,364.384433
3.511067,30,364.433826
-18.621701,53,364.52604
31.614286,78,364.651713
1.989814,26,364.69449
3.070738,19,364.725533
-47.372362,72,364.843029
21.647152,60,364.942751
5.252502,83,365.081705
-1.83301,12,365.101155
0.194937,43,365.177086
0.995755,57,365.268793
3.594213,25,365.308136
14.20127,18,365.337408
-7.806638,21,365.370795
7.647904,15,365.394869
-25.658548,38,365.455405
-33.35107,43,365.527332
-22.469587,18,365.556205
-510.166103,1000,367.22283
3.031555,27,367.269518
2.131609,15,367.295703
-23.88893,103,367.493155
-1.683179,14,367.518142
-5.835421,11,367.538469
-12.769294,41,367.607161
50.946948,40,367.676869
-0.791431,27,367.723666
-468.275324,1000,371.143636
-27.337846,56,371.239253
-13.197724,16,371.266487
28.492099,27,371.312939
-5.733087,13,371.335387
17.941553,35,371.394532
-19.40178,43,371.5522
-107.901588,180,372.078433
-30.595346,34,372.143646
-6.457755,18,372.17877
12.844908,59,372.287565
-16.273266,37,372.352939
10.043904,43,372.440563
-15.879286,12,372.461853
-29.275592,115,372.669753
16.627987,45,372.744814
-15.575188,15,372.766843
-523.836212,1000,376.01503
-125.583858,129,376.220046
-14.462197,34,376.270911
8.332797,23,376.30579
-508.722034,1000,378.006033
-18.3818,64,378.109229
-7.309172,14,378.139855
-9.49645,17,378.166599
-12.562704,27,378.210508
-2.139957,22,378.26298
-3.862856,69,380.097798
-6.001319,28,380.149367
1.826268,60,380.25113
1.909913,14,380.27486
-8.584958,12,380.294838
-37.734243,38,380.357746
2.143965,21,380.392104
-14.923865,25,380.433862
-3.99292,39,380.500686
-483.399513,1000,382.27273
-458.279739,1000,385.533383
-8.601048,23,385.576637
-6.975324,13,385.599284
4.132589,20,385.631251
-34.386998,35,385.690007
-18.860026,45,385.766664
4.966478,22,385.801885
-2.817574,20,385.833981
-21.192545,31,385.901011
1.292954,14,385.92526
-9.365775,16,385.950823
-22.985715,37,386.009681
-2.886469,13,386.035207
2.991052,14,386.059592
16.130477,54,386.152493
12.441725,27,386.195726
-4.205266,21,386.229271
-17.830259,21,386.276364
-1.178825,9,386.291271
0.249251,16,386.320658
-13.07348,53,386.404891
-18.399804,19,386.44026
-28.904737,62,386.553397
4.950475,12,386.573426
60.230783,110,386.762654
-4.92382,102,386.931557
-41.071758,35,386.995694
-14.252902,13,387.016915
-3.304359,13,387.03919
-20.428228,40,387.111444
-39.679738,60,387.21566
-9.157473,15,387.240694
-32.106712,32,387.298826
5.835509,37,387.366053
-531.308327,1000,390.709865
-1.024,65,390.817961
-13.477193,36,390.879203
-22.190759,35,390.936253
22.727067,38,390.998896
-8.406028,18,391.028544
2.406657,10,391.044998
18.041599,50,391.126005
-6.860619,13,391.147499
-17.033316,72,391.264659
-14.589604,23,391.302255
15.096948,26,391.344587
-69.794467,76,391.47101
6.873314,18,391.500535
5.267426,42,391.579348
-33.462951,38,391.640992
-19.68911,17,391.668996
24.734098,55,391.767633
-4.929978,11,391.788033
-11.52381,51,391.888316
-9.679026,25,391.930855
15.293767,21,391.966057
-4.447852,9,391.980464
-5.336725,12,392.001216
-9.169191,28,392.048501
25.180289,23,392.086701
-4.924441,25,392.129798
1.672969,27,392.176339
-8.907111,38,392.247484
-63.554976,139,392.49987
-14.172911,34,392.569918
-74.937741,90,393.259197
-15.827094,20,393.294039
21.755597,44,393.368252
-0.457197,13,393.389809
-46.660414,95,393.55531
8.284393,16,393.582349
1.168375,10,393.599537
23.007334,23,393.640699
7.120455,42,393.722911
6.833453,20,393.759066
4.453258,45,393.8731
-27.227968,26,393.915601
-4.716436,45,393.991525
-11.764306,15,394.01698
1.634283,28,394.06597
8.107135,15,394.091049
-7.472267,40,394.15811
-0.335857,16,394.18538
-45.175892,75,394.316101
-38.196609,130,396.008126
-7.151816,14,396.031165
-8.208518,24,396.069144
-9.069242,15,396.092859
-26.630432,41,396.159424
14.621427,28,396.204446
-2.978425,15,396.228453
3.714433,14,396.250654
-33.624776,41,396.316615
-54.135167,75,396.440192
6.196544,36,396.502354
6.894455,25,396.543336
-16.819845,26,396.586746
3.151416,18,396.615892
20.274665,22,396.653439
3.53653,14,396.679285
42.001642,41,396.746049
6.95963,12,396.765185
-9.83437,19,397.055324
2.988662,13,397.075842
-10.815753,20,397.108063
-38.468963,54,397.201788
3.710369,24,397.240377
-4.707396,11,397.257878
14.539846,38,397.32063
31.846627,55,397.408531
10.859889,56,397.500425
22.836645,43,397.575062
-14.62151,44,397.658083
-22.005328,39,397.724014
4.016035,24,397.762636
-5.35838,26,397.803499
7.09391,13,397.824299
4.563815,64,397.937682
-2.250446,9,397.952705
0.30193,48,398.037633
-0.672328,82,398.195797
0.438841,24,398.253434
47.024717,66,398.396585
-2.053065,44,398.466744
6.089321,31,398.517706
-6.741871,21,398.557531
3.989489,18,398.587153
-418.372063,1000,402.291368
-53.364561,80,402.47413
-61.073199,57,402.592548
3.137178,10,402.618775
-17.675694,28,402.679147
-11.909885,20,402.715137
7.590596,26,402.757206
-8.023738,28,402.803723
-7.58569,91,402.964829
16.242808,32,403.040921
0.493935,14,403.07044
25.739773,37,403.161553
37.522086,49,403.252146
6.530826,13,403.275905
9.395465,92,403.442271
-5.400245,32,403.496079
-1.953689,10,403.513088
-5.191809,16,403.544484
6.02738,13,403.576998
-4.97663,18,403.614063
-5.285648,17,403.658965
-517.948538,1000,405.395946
15.572522,99,407.372824
11.136872,54,407.475749
-1.130085,24,407.539037
4.007617,15,407.573039
-22.879694,35,407.630247
18.273659,30,407.702403
-32.352426,37,407.784166
20.231032,23,407.843351
17.180853,78,408.00834
20.57534,36,408.084055
-4.151865,62,408.185661
-2.069873,14,408.220071
-22.317156,74,408.383546
13.35431,33,408.441706
2.666278,31,408.494756
-8.468434,58,408.615226
1.894926,12,408.641674
3.750938,30,408.702873
-3.612668,61,408.801619
-6.598351,9,408.815751
-44.114482,39,408.88636
14.874425,38,408.951223
4.552823,25,408.9945
-30.711736,52,409.108015
8.030592,14,409.144798
39.984732,105,409.38103
-453.968842,1000,412.772845
-370.075814,1000,414.607284
-16.147825,31,414.662308
2.719693,13,414.682682
0.026497,21,414.717895
-1.207261,10,414.735302
-13.600962,28,414.784542
11.173829,16,414.811439
9.943857,32,414.88177
2.098389,11,414.899244
9.634607,28,414.956975
-37.486885,63,415.095131
-52.507957,106,415.315276
6.659065,34,415.403073
15.840849,17,415.43384
-418.9209,1000,419.026181
2.612876,76,419.159991
12.58308,13,419.181829
10.671425,43,419.253831
-109.185013,154,419.557462
-5.532551,11,419.586399
-8.384209,35,419.660188
0.911616,15,419.685632
-19.09721,78,419.86804
10.678819,33,419.933682
-21.435853,29,419.989213
-65.839189,133,420.258468
7.525825,16,420.291455
21.403641,24,420.332807
-446.175479,1000,422.204663
10.289818,24,423.701155
-11.99234,43,423.784863
14.380357,27,423.838007
-10.55264,74,423.969338
-8.524583,99,424.17841
-17.233953,40,424.251975
-6.6053,8,424.270646
-355.44651,1000,426.589909
-11.273861,31,426.641594
1.307558,63,426.755333
-63.005242,63,426.868192
-10.540102,46,426.960045
-43.554495,96,427.151581
-356.547241,1000,430.767278
24.044763,23,430.810548
-54.230213,81,430.967211
-50.460981,80,431.167513
-176.538903,559,432.079654
-4.476889,40,432.156664
-6.914945,27,432.197631
-5.693145,12,432.215918
-19.975624,25,432.252216
2.882413,22,432.289688
-29.97261,61,432.382941
-24.610819,40,432.449178
6.576046,24,432.484695
-413.926014,1000,435.450062
-4.720526,18,435.486203
2.60887,24,435.527911
2.53571,23,435.566448
-25.556523,36,435.62228
-9.146065,38,435.680925
-4.434919,16,435.70601
3.12633,16,435.741621
-15.459919,51,435.860481
0.872589,26,435.913931
8.136267,40,435.997948
10.494669,34,436.058082
-9.877418,16,436.096243
-0.001971,14,436.125864
-35.189407,51,436.202226
5.456889,42,436.265
38.286254,41,436.328739
-60.914763,60,436.419628
-9.899747,20,436.449545
1.904127,13,436.469308
-3.392936,42,436.537274
-1.390754,23,436.57522
2.5831,15,436.599622
-14.65857,37,436.658133
2.447075,16,436.683341
-0.78689,21,436.716389
1.960902,65,436.819599
9.661207,69,436.92655
43.432971,31,436.975454
-1.350613,45,437.044517
7.865073,14,437.065906
1.284157,38,437.13416
-4.091058,25,437.173365
-1.135695,18,437.201466
3.250161,29,437.246948
-0.745783,30,437.323736
-32.419947,30,437.373953
-21.945063,68,437.485006
-7.076934,56,437.608694
38.94365,73,437.722433
-1.768381,25,437.763651
8.872149,52,437.859361
-20.664051,88,438.004429
-4.574052,14,438.026821
-24.871518,40,438.120988
9.732311,20,439.643111
8.295895,39,439.704502
12.283486,32,439.75594
10.856198,26,439.811357
-35.15093,48,439.888799
-3.507247,11,439.906036
-5.831318,15,439.929382
-0.223813,12,439.948353
-3.056541,11,439.967222
18.203604,50,440.048083
-382.09641,1000,441.891474
7.565602,53,441.988986
-11.678509,103,442.205692
4.210491,52,442.293835
1.71297,97,442.485152
5.002357,24,442.526269
-49.87568,132,442.751775
-5.566441,96,442.908749
-14.432058,20,442.941912
-3.118136,12,442.961354
46.165646,84,443.103569
-7.26424,12,443.125056
-45.636395,68,443.243124
0.512873,17,443.287588
22.650628,45,444.827373
-428.921562,1000,446.649759
-3.763342,16,446.682373
4.93258,13,446.707018
2.783443,17,446.73551
-2.01643,24,446.775554
2.34407,14,446.798782
-17.53763,21,446.833181
-5.174637,115,447.050292
14.625531,51,447.157905
-4.623852,15,447.185014
9.360702,70,447.315911
50.449065,42,447.417199
23.234852,55,447.526278
-96.193399,112,447.728816
8.277215,15,447.757229
13.380119,50,447.851906
7.585257,29,447.920803
-2.161756,9,447.936443
28.04943,23,447.9757
-4.551394,9,447.991026
16.312896,20,448.024833
23.719606,34,448.081973
4.561052,17,448.110612
8.153417,41,448.189492
-15.158805,31,448.268743
-260.346484,1000,451.619347
-1.653607,14,451.642523
-7.686237,44,451.712924
5.862915,24,451.750546
-2.238081,15,451.776363
-296.988259,1000,453.817946
-5.859369,11,453.835626
1.846778,11,453.852926
2.354522,13,453.874497
2.099632,26,453.919078
-6.904196,45,454.010675
3.801352,43,455.532578
-7.007492,22,455.568254
6.444021,14,455.591206
-4.591982,28,455.635705
-22.168038,19,455.665189
-10.712232,64,455.772731
-4.026487,13,455.801263
20.219781,15,455.82524
