#{"t_start": 1780234548.465207, "env_id": "HalfCheetah-v4"}
r,l,t
3860.075657,1000,1381.968497
1373.063622,1000,1385.948005
3927.412306,1000,1389.36882
3870.682823,1000,1392.881169
3868.327191,1000,1396.376454
3860.919488,1000,1399.67448
2211.365473,1000,1402.979214
3913.93673,1000,1406.50244
1429.968175,1000,1410.172586
3901.483149,1000,1414.415918
2483.078219,1000,1422.490241
3842.588739,1000,1424.738243
3892.527188,1000,1427.565566
3964.517382,1000,1430.672595
3981.685633,1000,1433.61498
3279.616672,1000,1436.579183
483.632224,1000,1439.594026
3952.966314,1000,1442.737178
3868.479851,1000,1446.490637
1621.959526,1000,1449.698759
2579.05962,1000,1452.817402
3913.946308,1000,1456.462909
3913.305778,1000,1459.642287
3910.476137,1000,1462.754681
3937.108763,1000,1466.073933
4026.379963,1000,1469.35934
3958.849054,1000,1472.738139
1750.38014,1000,1475.991235
1406.70386,1000,1479.694075
2877.620313,1000,1483.044481
3994.31968,1000,1486.196298
3913.190572,1000,1489.424556
3064.917215,1000,1491.820997
3930.915703,1000,1495.248554
4025.373171,1000,1498.510576
4014.457113,1000,1506.000509
3015.439439,1000,1509.117266
3829.934737,1000,1512.532891
3960.878164,1000,1515.647262
4079.898866,1000,1518.530643
4052.226322,1000,1521.425466
3998.259648,1000,1524.296774
2713.607871,1000,1527.087212
4099.191289,1000,1529.857503
4022.718548,1000,1532.725074
4018.222091,1000,1535.501209
1101.49182,1000,1538.623976
4032.527727,1000,1541.982921
3671.243356,1000,1545.784343
4010.66892,1000,1549.227538
4045.5441,1000,1552.511196
4064.690081,1000,1555.591062
4062.627001,1000,1558.407097
4050.84925,1000,1561.244614
4032.222565,1000,1563.471165
4031.852621,1000,1566.314887
4067.683659,1000,1569.359475
4022.389411,1000,1572.844409
3215.445138,1000,1576.011589
3998.463418,1000,1579.6909
4021.978743,1000,1587.307305
4126.44111,1000,1590.643993
4034.781121,1000,1593.884993
4017.113221,1000,1596.866322
4017.375563,1000,1599.841208
4070.271529,1000,1603.26824
2981.597791,1000,1606.743793
4123.863326,1000,1610.815845
3979.210005,1000,1614.328074
3426.78759,1000,1617.870149
4103.328916,1000,1621.37815
4014.598732,1000,1624.716668
3936.942976,1000,1628.173886
4162.05746,1000,1631.385124
4191.449456,1000,1634.889925
